Name,Address_0,Latitude_0,Longitude_0,place_id,,,,Address_0,Latitude_0,Longitude_0,,C_A,C_T,C_G
Big Brown House,"L 2-033, Sutera Mall, 1, Jalan Sutera Tanjung 8/4, Taman Sutera Utama, 81300 Johor Bahru, Johor, Malaysia",1.5178256,103.6716795,ChIJS5A1eqhz2jERMbVc93CwjSA,,,,null,null,null,,"L 2-033, Sutera Mall, 1, Jalan Sutera Tanjung 8/4, Taman Sutera Utama, 81300 Johor Bahru, Johor, Malaysia",1.5178256,103.6716795
Phoenix2Warrior,null,null,null,null,,,,null,null,null,,null,null,null
Birdwings Forest School,null,null,null,null,,,,null,null,null,,null,null,null
Blacktown Youth Services Association Inc (BYSA),"15 First Ave, Blacktown NSW 2148, Australia",-33.7678195,150.9108436,ChIJZeaWjv6YEmsRKT83zc36sjc,,,,null,null,null,,"15 First Ave, Blacktown NSW 2148, Australia",-33.7678195,150.9108436
Moira Kelly Creating Hope Foundation,null,null,null,null,,,,"null, Melbourne, null, null, AU",-37.803425,145.01105,,"null, Melbourne, null, null, AU",-37.803425,145.01105
HopeStreet,"148 Emerald Hill Rd, Singapore 229419",1.305458,103.8394848,ChIJ5XOSfZQZ2jERxo-Js8s3jw8,,,,"91 Forbes Street, Woolloomooloo, NSW, 2011, AU",-33.84907,151.13834,,"91 Forbes Street, Woolloomooloo, NSW, 2011, AU",-33.84907,151.13834
Hornsby Ku-ring-gai Women's Shelter,"1 Coronation St, Hornsby NSW 2077, Australia",-33.70186,151.0972241,ChIJ4YaGY4GnEmsRPFah51EfoDs,,,,null,null,null,,"1 Coronation St, Hornsby NSW 2077, Australia",-33.70186,151.0972241
Guide Dogs Queensland,"1978 Gympie Rd, Bald Hills QLD 4036, Australia",-27.3294661,153.0084076,ChIJqVjzBtb8k2sRsB0MeDtVFMo,,,,null,null,null,,"1978 Gympie Rd, Bald Hills QLD 4036, Australia",-27.3294661,153.0084076
Feros Care,"Level 3, The Strand, 72-80 Marine Parade, Coolangatta QLD 4225, Australia",-28.1678005,153.5382907,ChIJXQ7mMc_3kGsRlr71i23g6dg,,,,null,null,null,,"Level 3, The Strand, 72-80 Marine Parade, Coolangatta QLD 4225, Australia",-28.1678005,153.5382907
1800RESPECT Australia,null,null,null,null,,,,null,null,null,,null,null,null
Centre for Multicultural Youth,"304 Drummond St, Carlton VIC 3053, Australia",-37.7986655,144.9690267,ChIJI8a7-9ZC1moRdC-PL3gPLhM,,,,null,null,null,,"304 Drummond St, Carlton VIC 3053, Australia",-37.7986655,144.9690267
ACSO Australia,"1 Hoddle St, Richmond VIC 3121, Australia",-37.8100324,144.9915645,ChIJm824-eRC1moRqYLn5sPCxKk,,,,null,null,null,,"1 Hoddle St, Richmond VIC 3121, Australia",-37.8100324,144.9915645
Activ Foundation,"327 Cambridge St, Wembley WA 6014, Australia",-31.9411336,115.8126508,ChIJbzXJpnOlMioRKQnDXhWFS9g,,,,null,null,null,,"327 Cambridge St, Wembley WA 6014, Australia",-31.9411336,115.8126508
Community Solutions Group,"42-44 Lower King St, Caboolture QLD 4510, Australia",-27.085417,152.95982,ChIJHTR2PMnzk2sRrViac6h6YK4,,,,null,null,null,,"42-44 Lower King St, Caboolture QLD 4510, Australia",-27.085417,152.95982
Whitelion,"Baal St, Cullacabardee WA 6067, Australia",-31.8242619,115.9111508,ChIJxTuLMnuxMioRmXj2dJtvPJI,,,,null,null,null,,"Baal St, Cullacabardee WA 6067, Australia",-31.8242619,115.9111508
Autism Association of Western Australia,"215 Stubbs Terrace, Shenton Park WA 6008, Australia",-31.9577094,115.8058518,ChIJZbr2oDulMioRMWSODicgetE,,,,null,null,null,,"215 Stubbs Terrace, Shenton Park WA 6008, Australia",-31.9577094,115.8058518
Rocky Bay,"60 McCabe St, Mosman Park WA 6012, Australia",-32.020433,115.765491,ChIJqe3ElfijMioRcdYK1lnlWEs,,,,null,null,null,,"60 McCabe St, Mosman Park WA 6012, Australia",-32.020433,115.765491
MMT Care Pty Ltd,"9 Scotts Rd, Singapore 228210",1.3065981,103.8320871,ChIJAWXNaI0Z2jER1KNORFJab0c,,,,null,null,null,,"9 Scotts Rd, Singapore 228210",1.3065981,103.8320871
SeQual Ltd,"102 Waterworks Rd, Ashgrove QLD 4060, Australia",-27.448074,152.9994208,ChIJEfc5sMpXkWsRt93OzOLgFdY,,,,null,null,null,,"102 Waterworks Rd, Ashgrove QLD 4060, Australia",-27.448074,152.9994208
Billy's Co.,null,null,null,null,,,,null,null,null,,null,null,null
Woodville Alliance Ltd,"44-46 Mandarin St, Fairfield East NSW 2165, Australia",-33.8729394,150.979064,ChIJbQ0Lrpe9EmsRd86AOrRLjFY,,,,null,null,null,,"44-46 Mandarin St, Fairfield East NSW 2165, Australia",-33.8729394,150.979064
Holdsworth Community Ltd,"64 Holdsworth St, Woollahra NSW 2025, Australia",-33.8865743,151.237768,ChIJX7c5M-WtEmsRnRF6s4V-i50,,,,null,null,null,,"64 Holdsworth St, Woollahra NSW 2025, Australia",-33.8865743,151.237768
Problematic Behaviour Support Services,"4664 Lougheed Hwy, Burnaby, BC V5C 5T5, Canada",49.265167,-122.998387,ChIJ47-9GL93hlQRbQpjeQPm81Q,,,,null,null,null,,"4664 Lougheed Hwy, Burnaby, BC V5C 5T5, Canada",49.265167,-122.998387
Kids Therapy Club,"5/9 Waldron St, Yarrabilba QLD 4207, Australia",-27.803112,153.1019439,ChIJ3RhebjY5kWsR8plFaFtE3so,,,,null,null,null,,"5/9 Waldron St, Yarrabilba QLD 4207, Australia",-27.803112,153.1019439
Jewish House,"17 Flood St, Bondi NSW 2026, Australia",-33.891046,151.258765,ChIJpxA8mpKtEmsRVKer7y2peFE,,,,null,null,null,,"17 Flood St, Bondi NSW 2026, Australia",-33.891046,151.258765
"Learning For Life Autism Centre, Inc.","25-27 High Street South, Kew VIC 3101, Australia",-37.8113985,145.024767,ChIJpbDZtbVD1moRUwI60yQkYcs,,,,null,null,null,,"25-27 High Street South, Kew VIC 3101, Australia",-37.8113985,145.024767
The TARA Clinic,"7/34 Curlewis St, Bondi Beach NSW 2026, Australia",-33.8858055,151.2700724,ChIJG-8iLOCtEmsRNKsSyE3ayps,,,,null,null,null,,"7/34 Curlewis St, Bondi Beach NSW 2026, Australia",-33.8858055,151.2700724
Acorn Life Path,"7 Gladalan Way, Piara Waters WA 6112, Australia",-32.140521,115.9175697,ChIJeQchncaWMioRfMzbaS8Zv_Y,,,,"Piara Waters, Perth, WA, 6112, AU",-31.939821,115.8162,,"Piara Waters, Perth, WA, 6112, AU",-31.939821,115.8162
Counselling Solutions Brisbane,"11 Ashgrove Ave, Brisbane City QLD 4060, Australia",-27.44442,152.993997,ChIJG4qxQk9XkWsR4d45C9wXW_0,,,,"1420, Mount Gravatt, Queensland, 4122, AU",-27.47126,153.01831,,"1420, Mount Gravatt, Queensland, 4122, AU",-27.47126,153.01831
Little Cloud Foundation Inc.,"8 Cross St, #21-01, Singapore 048424",1.2824439,103.8490256,ChIJRaynURIZ2jER2cx9M3dHHKU,,,,"37A Albert St, Highett, VIC, 3190, AU",-37.803425,145.01105,,"37A Albert St, Highett, VIC, 3190, AU",-37.803425,145.01105
Wippells Autos,"169/181 Herries St, Toowoomba City QLD 4350, Australia",-27.5628833,151.9479322,ChIJt6rRtWhclmsRBTr9AVGxY3U,,,,null,null,null,,"169/181 Herries St, Toowoomba City QLD 4350, Australia",-27.5628833,151.9479322
Jaquillard Minns Family Office,"65 Gilbert St, Adelaide SA 5000, Australia",-34.9345365,138.5977804,ChIJndyn3N_OsGoRsX_XTX8I2aY,,,,"65 Gilbert Street, Adelaide, SA, 5000, AU",-34.897945,138.59166,,"65 Gilbert Street, Adelaide, SA, 5000, AU",-34.897945,138.59166
Kuber Village,"3 International Business Park Rd, #01-03 Nordic European Centre - Space for Rent, Singapore 609927",1.3281097,103.7483997,ChIJi_iJaAoQ2jERBv_Zcm9-7p8,,,,null,null,null,,"3 International Business Park Rd, #01-03 Nordic European Centre - Space for Rent, Singapore 609927",1.3281097,103.7483997
Self Managed Family Office,"1 Raffles Place, 29-02/03 One Raffles Place Tower 1, Singapore 048616",1.2842757,103.8510686,ChIJ35EmrPAZ2jERZS5-8BbcmHA,,,,"null, Melbourne, null, null, AU",-37.803425,145.01105,,"null, Melbourne, null, null, AU",-37.803425,145.01105
VCC Emergencies Ministry Ltd,"Unit 30/3 Westside Ave, Port Melbourne VIC 3207, Australia",-37.8229874,144.9181386,ChIJmxXQufFn1moRBIFKM4d6HBE,,,,null,null,null,,"Unit 30/3 Westside Ave, Port Melbourne VIC 3207, Australia",-37.8229874,144.9181386
Transform With Life Coaching,"1010 Dover Road #01, 298V, Singapore 139658",1.3097556,103.7745444,ChIJVRNBJuIZ2jERdBYNOWMfKWA,,,,null,null,null,,"1010 Dover Road #01, 298V, Singapore 139658",1.3097556,103.7745444
Disability Talk.com.au,"561 Spencer St, West Melbourne VIC 3003, Australia",-37.8075677,144.947278,ChIJMdWVEERd1moRm64z6BCKxpU,,,,null,null,null,,"561 Spencer St, West Melbourne VIC 3003, Australia",-37.8075677,144.947278
TULGEEN GROUP,"83 Upper St, Bega NSW 2550, Australia",-36.6766548,149.8401807,ChIJ49A55dkpPGsRtStKdrYwpMc,,,,null,null,null,,"83 Upper St, Bega NSW 2550, Australia",-36.6766548,149.8401807
Live Well Longer - Ageing at Home,"8 College Road, Singapore 169857",1.2810889,103.8342537,ChIJtTlCq0UBBBARwBvvWcqpjEU,,,,null,null,null,,"8 College Road, Singapore 169857",1.2810889,103.8342537
coaching4mums,null,null,null,null,,,,"Brighton, Melbourne, Victoria, null, AU",-37.803425,145.01105,,"Brighton, Melbourne, Victoria, null, AU",-37.803425,145.01105
NETA CARE,"5 Forge Pkwy, Franklin, MA 02038, United States",42.0868575,-71.4372334,ChIJbX8Kt05u5IkRDnMbeeL7D6g,,,,null,null,null,,"5 Forge Pkwy, Franklin, MA 02038, United States",42.0868575,-71.4372334
KATH DICKSON FAMILY CENTRE ASSN INC,"2 Lawrence St, South Toowoomba QLD 4350, Australia",-27.5711874,151.9554725,ChIJhdclhnJclmsRC2IZSc14Buk,,,,null,null,null,,"2 Lawrence St, South Toowoomba QLD 4350, Australia",-27.5711874,151.9554725
Flourish Community Solutions,null,null,null,null,,,,"null, Brisbane, Queensland, 4000, AU",-27.47126,153.01831,,"null, Brisbane, Queensland, 4000, AU",-27.47126,153.01831
Lifestyle Elements,"1003 Bukit Merah Central, Singapore 159836",1.2833302,103.8144287,ChIJuXX0QdEb2jER7NWc1iRc3Fg,,,,"56 Nairne Rd, Woodside, South Australia, 5244, AU",-34.949802,139.01332,,"56 Nairne Rd, Woodside, South Australia, 5244, AU",-34.949802,139.01332
Queensland Support Services & Solutions QSSS,"391 Tamborine Mountain Rd, Tamborine QLD 4270, Australia",-27.8973621,153.1568063,ChIJu1aOGWc9kWsRDeNzcRdYktw,,,,null,null,null,,"391 Tamborine Mountain Rd, Tamborine QLD 4270, Australia",-27.8973621,153.1568063
Yasminah's Gift of Hope,"425 Spring Lake Dr, Itasca, IL 60143, United States",41.9656794,-88.0275666,ChIJFaZ2oeutD4gR-EjQTMqhTX0,,,,"PO Box 17, Merrylands, NSW, 2160, AU",-33.84907,151.13834,,"PO Box 17, Merrylands, NSW, 2160, AU",-33.84907,151.13834
"Christopher Steele, Adelaide Wedding Celebrant","169 Main N Rd, Nailsworth SA 5083, Australia",-34.8830445,138.6029128,ChIJLzKnuQDJsGoRALibZjpj2Is,,,,"169 Main North Rd, Nailsworth, SA, 5083, AU",-34.897945,138.59166,,"169 Main North Rd, Nailsworth, SA, 5083, AU",-34.897945,138.59166
Carers Link,"9 Thomas St, Wynnum QLD 4178, Australia",-27.4514199,153.1671558,ChIJX2urnVJekWsRMT7-DL7fzx0,,,,"9 Thomas St, Wynnum, Queensland, 4178, AU",-27.47126,153.01831,,"9 Thomas St, Wynnum, Queensland, 4178, AU",-27.47126,153.01831
MJD Foundation,"Unit 5/1 Caryota Ct, Coconut Grove NT 0810, Australia",-12.4007433,130.8518648,ChIJJUx70aaTwCwR2DXWaT5B75U,,,,null,null,null,,"Unit 5/1 Caryota Ct, Coconut Grove NT 0810, Australia",-12.4007433,130.8518648
Guardian Youth Care,"2/4 Railway Parade, Burwood NSW 2134, Australia",-33.878374,151.1062531,ChIJEY9kWMO6EmsR4F3ePlhGObw,,,,null,null,null,,"2/4 Railway Parade, Burwood NSW 2134, Australia",-33.878374,151.1062531
Your Choice Matters,"4741 Atlantic Blvd d, Jacksonville, FL 32207, United States",30.3099171,-81.6158284,ChIJJW5sNI7K5YgRLf6hJd4n12Q,,,,null,null,null,,"4741 Atlantic Blvd d, Jacksonville, FL 32207, United States",30.3099171,-81.6158284
EBL Disability Services,"Endeavour House, 11-15 Fourth Ave, Mawson Lakes SA 5095, Australia",-34.8155529,138.6177225,ChIJ7889ImeysGoRKyMHvUZAJl0,,,,"15 Knowles Road, Elizabeth Vale, South Australia, 5112, AU",-34.897945,138.59166,,"15 Knowles Road, Elizabeth Vale, South Australia, 5112, AU",-34.897945,138.59166
International Trainees,"6300 Wilshire Blvd, Los Angeles, CA 90048, United States",34.0633033,-118.3659327,ChIJIdF2aHzHwoARUwTRIQFmtIU,,,,"16 Dorrington Ct, Bundoora, Victoria, 3083, AU",-37.803425,145.01105,,"16 Dorrington Ct, Bundoora, Victoria, 3083, AU",-37.803425,145.01105
457 Visa RSMS Sponsorship,null,null,null,null,,,,null,null,null,,null,null,null
Disability Accommodation Australia,"21 Pambula St, Regency Park SA 5010, Australia",-34.8573207,138.5725264,ChIJ0_OUL93JsGoRlVbvPLGdQJo,,,,null,null,null,,"21 Pambula St, Regency Park SA 5010, Australia",-34.8573207,138.5725264
Integrity4Life,null,null,null,null,,,,null,null,null,,null,null,null
Affinity Funerals,"Block 88 Geylang Bahru, #01-2720, Singapore 339696",1.3204064,103.8743014,ChIJSTuxiQIZ2jER1E5FzOqAHsU,,,,null,null,null,,"Block 88 Geylang Bahru, #01-2720, Singapore 339696",1.3204064,103.8743014
NT Friendship & Support,"3/20 First St, Katherine NT 0850, Australia",-14.46386,132.263492,ChIJ6Rpbibm_uiwRRxpxquREnBY,,,,"20 First St, Katherine, Northern Territory, 0850, AU",-14.46497,132.26425,,"20 First St, Katherine, Northern Territory, 0850, AU",-14.46497,132.26425
Bob Jane T-Marts,"Shopping Village, 6 Scaturchio St, Casuarina NT 0810, Australia",-12.3718175,130.8833556,ChIJK_-0LaKUwCwRJO0sEalJ1qg,,,,null,null,null,,"Shopping Village, 6 Scaturchio St, Casuarina NT 0810, Australia",-12.3718175,130.8833556
Engage Abilities,"24 Oxley St, Campbelltown NSW 2560, Australia",-34.069009,150.8150498,ChIJqaput4DuEmsRcDHczIaTqhI,,,,null,null,null,,"24 Oxley St, Campbelltown NSW 2560, Australia",-34.069009,150.8150498
The Northern Centre,"West Ryde Community Building, 6/3 Anthony Rd, West Ryde NSW 2114, Australia",-33.805703,151.08866,ChIJT6TnhjekEmsR-pk-eu2P_0o,,,,"West Ryde Community Centre, West Ryde, NSW, 2114, AU",-33.84907,151.13834,,"West Ryde Community Centre, West Ryde, NSW, 2114, AU",-33.84907,151.13834
Community Living Project SA,"31 Saltash Ave, Christies Beach SA 5165, Australia",-35.139904,138.476732,ChIJr2zVjMsmsWoR1arwyyoql_I,,,,null,null,null,,"31 Saltash Ave, Christies Beach SA 5165, Australia",-35.139904,138.476732
Time Made Personal Concierge & Lifestyle Management,"Wilsonton QLD 4350, Australia",-27.5435381,151.9237659,ChIJC7AvuhhdlmsRVjUD7V6kTbc,,,,null,null,null,,"Wilsonton QLD 4350, Australia",-27.5435381,151.9237659
Together We Can International Pty Ltd,"30 Shannon St, Birdwood SA 5234, Australia",-34.8218557,138.9564251,ChIJ-a1CR2Fbt2oRIOanyjyybiY,,,,null,null,null,,"30 Shannon St, Birdwood SA 5234, Australia",-34.8218557,138.9564251
Your Way Support Services,"17/42-44 King St, Caboolture QLD 4510, Australia",-27.085404,152.951042,ChIJoWvBEMTzk2sRP2ZLSwUrTLI,,,,"42-44 King Street, Caboolture, Qld, 4510, AU",-27.000006,153.07016,,"42-44 King Street, Caboolture, Qld, 4510, AU",-27.000006,153.07016
The Nanny Collective,"Unit 2/11 Lang St, Mosman NSW 2088, Australia",-33.8239801,151.2342134,ChIJf4KHEw-7EmsRWajPHQNflwY,,,,"11 Lang St, Mosman, New South Wales, 2088, AU",-33.84907,151.13834,,"11 Lang St, Mosman, New South Wales, 2088, AU",-33.84907,151.13834
AfterLife Real Estate,"Dharapur, Guwahati, Assam 781014, India",26.1393481,91.6219793,ChIJCwmkO1JFWjcRKaWZiVtQ8rk,,,,null,null,null,,"Dharapur, Guwahati, Assam 781014, India",26.1393481,91.6219793
Australian Migration Services,"803 King George's Ave, #02-176, Singapore 200803",1.3085625,103.8606593,ChIJ-7G_loIZ2jERA60smXtPmt4,,,,"184, Grange Road, Fairfield, VIC, 3078, AU",-37.803425,145.01105,,"184, Grange Road, Fairfield, VIC, 3078, AU",-37.803425,145.01105
Worldview Foundation,"70, Yaw Min Gyi St, Yangon, Myanmar (Burma)",16.7826768,96.1575708,ChIJL2o-e4PswTARNcdknytCjv8,,,,null,null,null,,"70, Yaw Min Gyi St, Yangon, Myanmar (Burma)",16.7826768,96.1575708
Explorability Inc.,"1/9 Parkes St, Cockburn Central WA 6164, Australia",-32.1174668,115.8384551,ChIJtxEO7DqYMioRqx4VHIBBNb0,,,,"645 Canning Highway, Perth, WA, 6154, AU",-31.939821,115.8162,,"645 Canning Highway, Perth, WA, 6154, AU",-31.939821,115.8162
UnitingCare Wesley Country SA,"82 Ellen St, Port Pirie SA 5540, Australia",-33.1765838,138.0096074,ChIJOeglHJp-u2oRaa4t2UYfu0M,,,,null,null,null,,"82 Ellen St, Port Pirie SA 5540, Australia",-33.1765838,138.0096074
Complex Behaviour Change Pty Ltd,null,null,null,null,,,,null,null,null,,null,null,null
Autism Adventures Pty Ltd,"12 Westwood St, Wavell Heights QLD 4012, Australia",-27.3972533,153.0480976,ChIJE8h5Om9YkWsRy5Jb51GuZdk,,,,null,null,null,,"12 Westwood St, Wavell Heights QLD 4012, Australia",-27.3972533,153.0480976
Woodville Alliance,"44-46 Mandarin St, Fairfield East NSW 2165, Australia",-33.8729394,150.979064,ChIJbQ0Lrpe9EmsRd86AOrRLjFY,,,,"44-46 Mandarin St, Fairfield East , NSW, 2165, AU",-33.84907,151.13834,,"44-46 Mandarin St, Fairfield East , NSW, 2165, AU",-33.84907,151.13834
Foundations Care,"18-01 Harbourfront Ave, Singapore",1.2650459,103.817892,ChIJg0ZJTuIb2jERXn7sUbhpaH4,,,,null,null,null,,"18-01 Harbourfront Ave, Singapore",1.2650459,103.817892
All About Kids,"6400 Crestwood Station, Crestwood, KY 40014, United States",38.3382312,-85.4690898,ChIJ0RoqEUaaaYgRaI0nmS-HscU,,,,"Shop 2, Wooloowin, Queensland, 4030, AU",-27.47126,153.01831,,"Shop 2, Wooloowin, Queensland, 4030, AU",-27.47126,153.01831
