Name,Latitude,Longitude,,Latitude_0,Longitude_0,,C_T,C_G
Total Selling & Staff Solutions,-3.684408,33.417364,,null,null,,-3.684408,33.417364
Blackburn Automotive Repairs,null,null,,null,null,,null,null
Ace Automotive Repairs,null,null,,null,null,,null,null
Synergy Automotive,53.9789,-1.523459,,null,null,,53.9789,-1.523459
Coxs Automotive,21.45388,91.96765,,null,null,,21.45388,91.96765
Carline Automotive,-26.631847,152.953431,,null,null,,-26.631847,152.953431
Blackheath Automotive Services,null,null,,null,null,,null,null
JC Automotive Repairs,-38.022981,144.415607,,null,null,,-38.022981,144.415607
BWS Automotive,52.566607,13.211154,,null,null,,52.566607,13.211154
Norm Clarke Automotive,48.745271,11.475001,,null,null,,48.745271,11.475001
Col Wright Automotive,45.597222,-121.198333,,null,null,,45.597222,-121.198333
Coastal Driven Automotive,32.8867,-79.746302,,null,null,,32.8867,-79.746302
Tanilba Bay Automotive,-32.744978,151.986533,,null,null,,-32.744978,151.986533
Craig Wrightson Automotive,40.520535,-107.543579,,null,null,,40.520535,-107.543579
Springwood Complete Automotive Services,40.830847,-74.205799,,null,null,,40.830847,-74.205799
Lou & Ros Automotive Repairs,48.847544,-95.774022,,null,null,,48.847544,-95.774022
Welcome To McCloy Automotive,4.446812,-75.207835,,null,null,,4.446812,-75.207835
Albert Street Automotive,null,null,,null,null,,null,null
Kogarah Bay Automotive,-33.982487,151.1238,,null,null,,-33.982487,151.1238
Premier Automotive Centre,41.615223,-93.710531,,null,null,,41.615223,-93.710531
Highbury Automotive Services,36.177378,43.940556,,null,null,,36.177378,43.940556
Trimworld Automotive,43.98613,-92.230336,,null,null,,43.98613,-92.230336
Mytek Automotive,45.415482,-75.615149,,null,null,,45.415482,-75.615149
